"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Melhorado.nlogo"
"M traps 0"
"10/31/2022 19:54:58:819 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","show_experience","show_energy","num_experts","time_machines","num_basics","traps","shelters","yellow_food","[step]","count turtles"
"9","10","false","true","15","5","25","0","10","2.5","573","15"
"10","10","false","true","15","5","25","0","10","2.5","525","12"
"9","10","false","true","15","5","25","0","10","2.5","574","15"
"10","10","false","true","15","5","25","0","10","2.5","526","12"
"9","10","false","true","15","5","25","0","10","2.5","575","15"
"10","10","false","true","15","5","25","0","10","2.5","527","12"
"9","10","false","true","15","5","25","0","10","2.5","576","15"
"9","10","false","true","15","5","25","0","10","2.5","577","15"
"10","10","false","true","15","5","25","0","10","2.5","528","12"
"9","10","false","true","15","5","25","0","10","2.5","578","15"
"9","10","false","true","15","5","25","0","10","2.5","579","15"
"10","10","false","true","15","5","25","0","10","2.5","529","12"
"9","10","false","true","15","5","25","0","10","2.5","580","15"
"9","10","false","true","15","5","25","0","10","2.5","581","15"
"10","10","false","true","15","5","25","0","10","2.5","530","12"
"9","10","false","true","15","5","25","0","10","2.5","582","15"
"10","10","false","true","15","5","25","0","10","2.5","531","12"
"9","10","false","true","15","5","25","0","10","2.5","583","15"
"10","10","false","true","15","5","25","0","10","2.5","532","12"
"9","10","false","true","15","5","25","0","10","2.5","584","15"
"10","10","false","true","15","5","25","0","10","2.5","533","12"
"9","10","false","true","15","5","25","0","10","2.5","585","15"
"10","10","false","true","15","5","25","0","10","2.5","534","12"
"9","10","false","true","15","5","25","0","10","2.5","586","15"
"10","10","false","true","15","5","25","0","10","2.5","535","12"
"9","10","false","true","15","5","25","0","10","2.5","587","15"
"9","10","false","true","15","5","25","0","10","2.5","588","15"
"10","10","false","true","15","5","25","0","10","2.5","536","12"
"9","10","false","true","15","5","25","0","10","2.5","589","15"
"10","10","false","true","15","5","25","0","10","2.5","537","12"
"9","10","false","true","15","5","25","0","10","2.5","590","15"
"10","10","false","true","15","5","25","0","10","2.5","538","12"
"9","10","false","true","15","5","25","0","10","2.5","591","15"
"10","10","false","true","15","5","25","0","10","2.5","539","12"
"9","10","false","true","15","5","25","0","10","2.5","592","15"
"10","10","false","true","15","5","25","0","10","2.5","540","12"
"9","10","false","true","15","5","25","0","10","2.5","593","15"
"10","10","false","true","15","5","25","0","10","2.5","541","12"
"9","10","false","true","15","5","25","0","10","2.5","594","15"
"10","10","false","true","15","5","25","0","10","2.5","542","12"
"9","10","false","true","15","5","25","0","10","2.5","595","15"
"10","10","false","true","15","5","25","0","10","2.5","543","12"
"9","10","false","true","15","5","25","0","10","2.5","596","15"
"10","10","false","true","15","5","25","0","10","2.5","544","12"
"9","10","false","true","15","5","25","0","10","2.5","597","15"
"10","10","false","true","15","5","25","0","10","2.5","545","12"
"9","10","false","true","15","5","25","0","10","2.5","598","15"
"10","10","false","true","15","5","25","0","10","2.5","546","12"
"9","10","false","true","15","5","25","0","10","2.5","599","15"
"10","10","false","true","15","5","25","0","10","2.5","547","12"
"9","10","false","true","15","5","25","0","10","2.5","600","15"
"10","10","false","true","15","5","25","0","10","2.5","548","12"
"9","10","false","true","15","5","25","0","10","2.5","601","14"
"10","10","false","true","15","5","25","0","10","2.5","549","12"
"9","10","false","true","15","5","25","0","10","2.5","602","14"
"9","10","false","true","15","5","25","0","10","2.5","603","14"
"9","10","false","true","15","5","25","0","10","2.5","604","14"
"9","10","false","true","15","5","25","0","10","2.5","605","14"
"9","10","false","true","15","5","25","0","10","2.5","606","14"
"9","10","false","true","15","5","25","0","10","2.5","607","14"
"9","10","false","true","15","5","25","0","10","2.5","608","14"
"10","10","false","true","15","5","25","0","10","2.5","550","12"
"9","10","false","true","15","5","25","0","10","2.5","609","14"
"10","10","false","true","15","5","25","0","10","2.5","551","12"
"9","10","false","true","15","5","25","0","10","2.5","610","14"
"10","10","false","true","15","5","25","0","10","2.5","552","12"
"9","10","false","true","15","5","25","0","10","2.5","611","14"
"10","10","false","true","15","5","25","0","10","2.5","553","12"
"9","10","false","true","15","5","25","0","10","2.5","612","14"
"9","10","false","true","15","5","25","0","10","2.5","613","14"
"9","10","false","true","15","5","25","0","10","2.5","614","14"
"9","10","false","true","15","5","25","0","10","2.5","615","14"
"9","10","false","true","15","5","25","0","10","2.5","616","14"
"9","10","false","true","15","5","25","0","10","2.5","617","14"
"9","10","false","true","15","5","25","0","10","2.5","618","14"
"9","10","false","true","15","5","25","0","10","2.5","619","14"
"9","10","false","true","15","5","25","0","10","2.5","620","14"
"9","10","false","true","15","5","25","0","10","2.5","621","14"
"9","10","false","true","15","5","25","0","10","2.5","622","14"
"10","10","false","true","15","5","25","0","10","2.5","554","12"
"9","10","false","true","15","5","25","0","10","2.5","623","14"
"9","10","false","true","15","5","25","0","10","2.5","624","14"
"10","10","false","true","15","5","25","0","10","2.5","555","12"
"10","10","false","true","15","5","25","0","10","2.5","556","12"
"9","10","false","true","15","5","25","0","10","2.5","625","14"
"9","10","false","true","15","5","25","0","10","2.5","626","14"
"10","10","false","true","15","5","25","0","10","2.5","557","12"
"9","10","false","true","15","5","25","0","10","2.5","627","14"
"10","10","false","true","15","5","25","0","10","2.5","558","12"
"9","10","false","true","15","5","25","0","10","2.5","628","14"
"10","10","false","true","15","5","25","0","10","2.5","559","12"
"9","10","false","true","15","5","25","0","10","2.5","629","14"
"9","10","false","true","15","5","25","0","10","2.5","630","14"
"10","10","false","true","15","5","25","0","10","2.5","560","12"
"9","10","false","true","15","5","25","0","10","2.5","631","14"
"9","10","false","true","15","5","25","0","10","2.5","632","14"
"9","10","false","true","15","5","25","0","10","2.5","633","14"
"10","10","false","true","15","5","25","0","10","2.5","561","12"
"9","10","false","true","15","5","25","0","10","2.5","634","14"
"10","10","false","true","15","5","25","0","10","2.5","562","12"
"9","10","false","true","15","5","25","0","10","2.5","635","14"
"10","10","false","true","15","5","25","0","10","2.5","563","12"
"9","10","false","true","15","5","25","0","10","2.5","636","14"
"10","10","false","true","15","5","25","0","10","2.5","564","12"
"9","10","false","true","15","5","25","0","10","2.5","637","13"
"10","10","false","true","15","5","25","0","10","2.5","565","12"
"9","10","false","true","15","5","25","0","10","2.5","638","13"
"10","10","false","true","15","5","25","0","10","2.5","566","12"
"9","10","false","true","15","5","25","0","10","2.5","639","13"
"10","10","false","true","15","5","25","0","10","2.5","567","12"
"9","10","false","true","15","5","25","0","10","2.5","640","13"
"10","10","false","true","15","5","25","0","10","2.5","568","12"
"9","10","false","true","15","5","25","0","10","2.5","641","13"
"10","10","false","true","15","5","25","0","10","2.5","569","12"
"9","10","false","true","15","5","25","0","10","2.5","642","13"
"9","10","false","true","15","5","25","0","10","2.5","643","13"
"10","10","false","true","15","5","25","0","10","2.5","570","12"
"9","10","false","true","15","5","25","0","10","2.5","644","13"
"9","10","false","true","15","5","25","0","10","2.5","645","13"
"9","10","false","true","15","5","25","0","10","2.5","646","13"
"10","10","false","true","15","5","25","0","10","2.5","571","12"
"9","10","false","true","15","5","25","0","10","2.5","647","13"
"9","10","false","true","15","5","25","0","10","2.5","648","13"
"10","10","false","true","15","5","25","0","10","2.5","572","12"
"9","10","false","true","15","5","25","0","10","2.5","649","13"
"10","10","false","true","15","5","25","0","10","2.5","573","12"
"9","10","false","true","15","5","25","0","10","2.5","650","13"
"10","10","false","true","15","5","25","0","10","2.5","574","12"
"9","10","false","true","15","5","25","0","10","2.5","651","13"
"10","10","false","true","15","5","25","0","10","2.5","575","12"
"9","10","false","true","15","5","25","0","10","2.5","652","13"
"10","10","false","true","15","5","25","0","10","2.5","576","12"
"9","10","false","true","15","5","25","0","10","2.5","653","13"
"10","10","false","true","15","5","25","0","10","2.5","577","12"
"9","10","false","true","15","5","25","0","10","2.5","654","13"
"10","10","false","true","15","5","25","0","10","2.5","578","12"
"9","10","false","true","15","5","25","0","10","2.5","655","13"
"10","10","false","true","15","5","25","0","10","2.5","579","12"
"9","10","false","true","15","5","25","0","10","2.5","656","13"
"10","10","false","true","15","5","25","0","10","2.5","580","12"
"9","10","false","true","15","5","25","0","10","2.5","657","13"
"10","10","false","true","15","5","25","0","10","2.5","581","12"
"9","10","false","true","15","5","25","0","10","2.5","658","13"
"10","10","false","true","15","5","25","0","10","2.5","582","12"
"9","10","false","true","15","5","25","0","10","2.5","659","13"
"10","10","false","true","15","5","25","0","10","2.5","583","12"
"9","10","false","true","15","5","25","0","10","2.5","660","13"
"10","10","false","true","15","5","25","0","10","2.5","584","12"
"9","10","false","true","15","5","25","0","10","2.5","661","13"
"9","10","false","true","15","5","25","0","10","2.5","662","13"
"10","10","false","true","15","5","25","0","10","2.5","585","12"
"9","10","false","true","15","5","25","0","10","2.5","663","13"
"10","10","false","true","15","5","25","0","10","2.5","586","12"
"9","10","false","true","15","5","25","0","10","2.5","664","13"
"9","10","false","true","15","5","25","0","10","2.5","665","13"
"10","10","false","true","15","5","25","0","10","2.5","587","12"
"9","10","false","true","15","5","25","0","10","2.5","666","13"
"10","10","false","true","15","5","25","0","10","2.5","588","12"
"9","10","false","true","15","5","25","0","10","2.5","667","13"
"10","10","false","true","15","5","25","0","10","2.5","589","12"
"9","10","false","true","15","5","25","0","10","2.5","668","13"
"10","10","false","true","15","5","25","0","10","2.5","590","12"
"9","10","false","true","15","5","25","0","10","2.5","669","13"
"9","10","false","true","15","5","25","0","10","2.5","670","13"
"10","10","false","true","15","5","25","0","10","2.5","591","12"
"9","10","false","true","15","5","25","0","10","2.5","671","13"
"10","10","false","true","15","5","25","0","10","2.5","592","12"
"9","10","false","true","15","5","25","0","10","2.5","672","13"
"10","10","false","true","15","5","25","0","10","2.5","593","12"
"9","10","false","true","15","5","25","0","10","2.5","673","13"
"10","10","false","true","15","5","25","0","10","2.5","594","12"
"9","10","false","true","15","5","25","0","10","2.5","674","13"
"10","10","false","true","15","5","25","0","10","2.5","595","12"
"9","10","false","true","15","5","25","0","10","2.5","675","13"
"10","10","false","true","15","5","25","0","10","2.5","596","12"
"9","10","false","true","15","5","25","0","10","2.5","676","13"
"10","10","false","true","15","5","25","0","10","2.5","597","12"
"9","10","false","true","15","5","25","0","10","2.5","677","13"
"10","10","false","true","15","5","25","0","10","2.5","598","12"
"9","10","false","true","15","5","25","0","10","2.5","678","13"
"10","10","false","true","15","5","25","0","10","2.5","599","12"
"9","10","false","true","15","5","25","0","10","2.5","679","13"
"9","10","false","true","15","5","25","0","10","2.5","680","13"
"10","10","false","true","15","5","25","0","10","2.5","600","12"
"9","10","false","true","15","5","25","0","10","2.5","681","13"
"10","10","false","true","15","5","25","0","10","2.5","601","12"
"9","10","false","true","15","5","25","0","10","2.5","682","13"
"10","10","false","true","15","5","25","0","10","2.5","602","12"
"9","10","false","true","15","5","25","0","10","2.5","683","13"
"10","10","false","true","15","5","25","0","10","2.5","603","12"
"9","10","false","true","15","5","25","0","10","2.5","684","13"
"10","10","false","true","15","5","25","0","10","2.5","604","12"
"9","10","false","true","15","5","25","0","10","2.5","685","13"
"10","10","false","true","15","5","25","0","10","2.5","605","12"
"9","10","false","true","15","5","25","0","10","2.5","686","13"
"10","10","false","true","15","5","25","0","10","2.5","606","12"
"9","10","false","true","15","5","25","0","10","2.5","687","13"
"10","10","false","true","15","5","25","0","10","2.5","607","12"
"9","10","false","true","15","5","25","0","10","2.5","688","13"
"10","10","false","true","15","5","25","0","10","2.5","608","12"
"9","10","false","true","15","5","25","0","10","2.5","689","13"
"10","10","false","true","15","5","25","0","10","2.5","609","12"
"9","10","false","true","15","5","25","0","10","2.5","690","13"
"10","10","false","true","15","5","25","0","10","2.5","610","12"
"9","10","false","true","15","5","25","0","10","2.5","691","13"
"10","10","false","true","15","5","25","0","10","2.5","611","12"
"9","10","false","true","15","5","25","0","10","2.5","692","13"
"10","10","false","true","15","5","25","0","10","2.5","612","12"
"9","10","false","true","15","5","25","0","10","2.5","693","13"
"10","10","false","true","15","5","25","0","10","2.5","613","12"
"9","10","false","true","15","5","25","0","10","2.5","694","13"
"10","10","false","true","15","5","25","0","10","2.5","614","12"
"9","10","false","true","15","5","25","0","10","2.5","695","13"
"9","10","false","true","15","5","25","0","10","2.5","696","13"
"10","10","false","true","15","5","25","0","10","2.5","615","11"
"9","10","false","true","15","5","25","0","10","2.5","697","13"
"10","10","false","true","15","5","25","0","10","2.5","616","11"
"9","10","false","true","15","5","25","0","10","2.5","698","13"
"10","10","false","true","15","5","25","0","10","2.5","617","11"
"9","10","false","true","15","5","25","0","10","2.5","699","13"
"10","10","false","true","15","5","25","0","10","2.5","618","11"
"9","10","false","true","15","5","25","0","10","2.5","700","13"
"10","10","false","true","15","5","25","0","10","2.5","619","11"
"9","10","false","true","15","5","25","0","10","2.5","701","13"
"10","10","false","true","15","5","25","0","10","2.5","620","11"
"9","10","false","true","15","5","25","0","10","2.5","702","13"
"10","10","false","true","15","5","25","0","10","2.5","621","11"
"9","10","false","true","15","5","25","0","10","2.5","703","13"
"10","10","false","true","15","5","25","0","10","2.5","622","11"
"9","10","false","true","15","5","25","0","10","2.5","704","13"
"10","10","false","true","15","5","25","0","10","2.5","623","11"
"9","10","false","true","15","5","25","0","10","2.5","705","13"
"10","10","false","true","15","5","25","0","10","2.5","624","11"
"9","10","false","true","15","5","25","0","10","2.5","706","13"
"10","10","false","true","15","5","25","0","10","2.5","625","11"
"9","10","false","true","15","5","25","0","10","2.5","707","13"
"10","10","false","true","15","5","25","0","10","2.5","626","11"
"9","10","false","true","15","5","25","0","10","2.5","708","13"
"10","10","false","true","15","5","25","0","10","2.5","627","11"
"9","10","false","true","15","5","25","0","10","2.5","709","13"
"10","10","false","true","15","5","25","0","10","2.5","628","11"
"9","10","false","true","15","5","25","0","10","2.5","710","13"
"10","10","false","true","15","5","25","0","10","2.5","629","11"
"9","10","false","true","15","5","25","0","10","2.5","711","13"
"10","10","false","true","15","5","25","0","10","2.5","630","11"
"10","10","false","true","15","5","25","0","10","2.5","631","11"
"9","10","false","true","15","5","25","0","10","2.5","712","12"
"10","10","false","true","15","5","25","0","10","2.5","632","11"
"9","10","false","true","15","5","25","0","10","2.5","713","12"
"10","10","false","true","15","5","25","0","10","2.5","633","11"
"9","10","false","true","15","5","25","0","10","2.5","714","12"
"10","10","false","true","15","5","25","0","10","2.5","634","11"
"10","10","false","true","15","5","25","0","10","2.5","635","11"
"9","10","false","true","15","5","25","0","10","2.5","715","12"
"10","10","false","true","15","5","25","0","10","2.5","636","11"
"9","10","false","true","15","5","25","0","10","2.5","716","12"
"10","10","false","true","15","5","25","0","10","2.5","637","11"
"9","10","false","true","15","5","25","0","10","2.5","717","12"
"10","10","false","true","15","5","25","0","10","2.5","638","11"
"9","10","false","true","15","5","25","0","10","2.5","718","12"
"10","10","false","true","15","5","25","0","10","2.5","639","11"
"9","10","false","true","15","5","25","0","10","2.5","719","12"
"10","10","false","true","15","5","25","0","10","2.5","640","11"
"9","10","false","true","15","5","25","0","10","2.5","720","12"
"9","10","false","true","15","5","25","0","10","2.5","721","12"
"9","10","false","true","15","5","25","0","10","2.5","722","12"
"9","10","false","true","15","5","25","0","10","2.5","723","12"
"10","10","false","true","15","5","25","0","10","2.5","641","11"
"9","10","false","true","15","5","25","0","10","2.5","724","12"
"10","10","false","true","15","5","25","0","10","2.5","642","11"
"9","10","false","true","15","5","25","0","10","2.5","725","12"
"10","10","false","true","15","5","25","0","10","2.5","643","11"
"9","10","false","true","15","5","25","0","10","2.5","726","12"
"10","10","false","true","15","5","25","0","10","2.5","644","11"
"9","10","false","true","15","5","25","0","10","2.5","727","12"
"10","10","false","true","15","5","25","0","10","2.5","645","11"
"9","10","false","true","15","5","25","0","10","2.5","728","12"
"10","10","false","true","15","5","25","0","10","2.5","646","11"
"9","10","false","true","15","5","25","0","10","2.5","729","12"
"10","10","false","true","15","5","25","0","10","2.5","647","11"
"9","10","false","true","15","5","25","0","10","2.5","730","12"
"10","10","false","true","15","5","25","0","10","2.5","648","11"
"9","10","false","true","15","5","25","0","10","2.5","731","12"
"10","10","false","true","15","5","25","0","10","2.5","649","11"
"9","10","false","true","15","5","25","0","10","2.5","732","12"
"10","10","false","true","15","5","25","0","10","2.5","650","11"
"9","10","false","true","15","5","25","0","10","2.5","733","12"
"10","10","false","true","15","5","25","0","10","2.5","651","11"
"9","10","false","true","15","5","25","0","10","2.5","734","12"
"10","10","false","true","15","5","25","0","10","2.5","652","11"
"9","10","false","true","15","5","25","0","10","2.5","735","12"
"10","10","false","true","15","5","25","0","10","2.5","653","11"
"9","10","false","true","15","5","25","0","10","2.5","736","12"
"10","10","false","true","15","5","25","0","10","2.5","654","11"
"9","10","false","true","15","5","25","0","10","2.5","737","12"
"10","10","false","true","15","5","25","0","10","2.5","655","11"
"9","10","false","true","15","5","25","0","10","2.5","738","12"
"10","10","false","true","15","5","25","0","10","2.5","656","11"
"9","10","false","true","15","5","25","0","10","2.5","739","12"
"10","10","false","true","15","5","25","0","10","2.5","657","11"
"9","10","false","true","15","5","25","0","10","2.5","740","12"
"10","10","false","true","15","5","25","0","10","2.5","658","11"
"9","10","false","true","15","5","25","0","10","2.5","741","12"
"10","10","false","true","15","5","25","0","10","2.5","659","11"
"9","10","false","true","15","5","25","0","10","2.5","742","12"
"10","10","false","true","15","5","25","0","10","2.5","660","11"
"9","10","false","true","15","5","25","0","10","2.5","743","12"
"10","10","false","true","15","5","25","0","10","2.5","661","11"
"9","10","false","true","15","5","25","0","10","2.5","744","12"
"10","10","false","true","15","5","25","0","10","2.5","662","11"
"9","10","false","true","15","5","25","0","10","2.5","745","12"
"10","10","false","true","15","5","25","0","10","2.5","663","11"
"9","10","false","true","15","5","25","0","10","2.5","746","12"
"10","10","false","true","15","5","25","0","10","2.5","664","11"
"9","10","false","true","15","5","25","0","10","2.5","747","12"
"10","10","false","true","15","5","25","0","10","2.5","665","11"
"9","10","false","true","15","5","25","0","10","2.5","748","12"
"10","10","false","true","15","5","25","0","10","2.5","666","11"
"9","10","false","true","15","5","25","0","10","2.5","749","12"
"10","10","false","true","15","5","25","0","10","2.5","667","11"
"9","10","false","true","15","5","25","0","10","2.5","750","12"
"10","10","false","true","15","5","25","0","10","2.5","668","11"
"9","10","false","true","15","5","25","0","10","2.5","751","11"
"10","10","false","true","15","5","25","0","10","2.5","669","11"
"9","10","false","true","15","5","25","0","10","2.5","752","11"
"10","10","false","true","15","5","25","0","10","2.5","670","11"
"9","10","false","true","15","5","25","0","10","2.5","753","11"
"10","10","false","true","15","5","25","0","10","2.5","671","11"
"9","10","false","true","15","5","25","0","10","2.5","754","11"
"10","10","false","true","15","5","25","0","10","2.5","672","11"
"9","10","false","true","15","5","25","0","10","2.5","755","11"
"10","10","false","true","15","5","25","0","10","2.5","673","11"
"9","10","false","true","15","5","25","0","10","2.5","756","11"
"10","10","false","true","15","5","25","0","10","2.5","674","11"
"9","10","false","true","15","5","25","0","10","2.5","757","11"
"9","10","false","true","15","5","25","0","10","2.5","758","11"
"10","10","false","true","15","5","25","0","10","2.5","675","11"
"9","10","false","true","15","5","25","0","10","2.5","759","11"
"9","10","false","true","15","5","25","0","10","2.5","760","11"
"10","10","false","true","15","5","25","0","10","2.5","676","11"
"9","10","false","true","15","5","25","0","10","2.5","761","11"
"10","10","false","true","15","5","25","0","10","2.5","677","11"
"10","10","false","true","15","5","25","0","10","2.5","678","11"
"10","10","false","true","15","5","25","0","10","2.5","679","11"
"9","10","false","true","15","5","25","0","10","2.5","762","11"
"10","10","false","true","15","5","25","0","10","2.5","680","11"
"9","10","false","true","15","5","25","0","10","2.5","763","11"
"10","10","false","true","15","5","25","0","10","2.5","681","11"
"9","10","false","true","15","5","25","0","10","2.5","764","11"
"10","10","false","true","15","5","25","0","10","2.5","682","11"
"9","10","false","true","15","5","25","0","10","2.5","765","11"
"10","10","false","true","15","5","25","0","10","2.5","683","11"
"9","10","false","true","15","5","25","0","10","2.5","766","11"
"10","10","false","true","15","5","25","0","10","2.5","684","11"
"9","10","false","true","15","5","25","0","10","2.5","767","11"
"10","10","false","true","15","5","25","0","10","2.5","685","11"
"9","10","false","true","15","5","25","0","10","2.5","768","11"
"10","10","false","true","15","5","25","0","10","2.5","686","11"
"9","10","false","true","15","5","25","0","10","2.5","769","11"
"10","10","false","true","15","5","25","0","10","2.5","687","11"
"9","10","false","true","15","5","25","0","10","2.5","770","11"
"9","10","false","true","15","5","25","0","10","2.5","771","11"
"9","10","false","true","15","5","25","0","10","2.5","772","11"
"9","10","false","true","15","5","25","0","10","2.5","773","11"
"9","10","false","true","15","5","25","0","10","2.5","774","11"
"9","10","false","true","15","5","25","0","10","2.5","775","11"
"9","10","false","true","15","5","25","0","10","2.5","776","11"
"9","10","false","true","15","5","25","0","10","2.5","777","11"
"9","10","false","true","15","5","25","0","10","2.5","778","11"
"9","10","false","true","15","5","25","0","10","2.5","779","10"
"9","10","false","true","15","5","25","0","10","2.5","780","10"
"9","10","false","true","15","5","25","0","10","2.5","781","10"
"9","10","false","true","15","5","25","0","10","2.5","782","10"
"9","10","false","true","15","5","25","0","10","2.5","783","10"
"9","10","false","true","15","5","25","0","10","2.5","784","10"
"10","10","false","true","15","5","25","0","10","2.5","688","11"
"9","10","false","true","15","5","25","0","10","2.5","785","10"
"10","10","false","true","15","5","25","0","10","2.5","689","11"
"9","10","false","true","15","5","25","0","10","2.5","786","10"
"10","10","false","true","15","5","25","0","10","2.5","690","11"
"9","10","false","true","15","5","25","0","10","2.5","787","10"
"9","10","false","true","15","5","25","0","10","2.5","788","10"
"9","10","false","true","15","5","25","0","10","2.5","789","10"
"10","10","false","true","15","5","25","0","10","2.5","691","11"
"9","10","false","true","15","5","25","0","10","2.5","790","10"
"9","10","false","true","15","5","25","0","10","2.5","791","10"
"10","10","false","true","15","5","25","0","10","2.5","692","10"
"9","10","false","true","15","5","25","0","10","2.5","792","10"
"10","10","false","true","15","5","25","0","10","2.5","693","10"
"9","10","false","true","15","5","25","0","10","2.5","793","10"
"9","10","false","true","15","5","25","0","10","2.5","794","10"
"10","10","false","true","15","5","25","0","10","2.5","694","10"
"9","10","false","true","15","5","25","0","10","2.5","795","10"
"9","10","false","true","15","5","25","0","10","2.5","796","10"
"10","10","false","true","15","5","25","0","10","2.5","695","10"
"9","10","false","true","15","5","25","0","10","2.5","797","10"
"9","10","false","true","15","5","25","0","10","2.5","798","10"
"10","10","false","true","15","5","25","0","10","2.5","696","10"
"9","10","false","true","15","5","25","0","10","2.5","799","10"
"9","10","false","true","15","5","25","0","10","2.5","800","10"
"10","10","false","true","15","5","25","0","10","2.5","697","10"
"9","10","false","true","15","5","25","0","10","2.5","801","10"
"10","10","false","true","15","5","25","0","10","2.5","698","10"
"9","10","false","true","15","5","25","0","10","2.5","802","10"
"9","10","false","true","15","5","25","0","10","2.5","803","10"
"10","10","false","true","15","5","25","0","10","2.5","699","10"
"9","10","false","true","15","5","25","0","10","2.5","804","10"
"9","10","false","true","15","5","25","0","10","2.5","805","10"
"10","10","false","true","15","5","25","0","10","2.5","700","10"
"9","10","false","true","15","5","25","0","10","2.5","806","10"
"9","10","false","true","15","5","25","0","10","2.5","807","10"
"10","10","false","true","15","5","25","0","10","2.5","701","10"
"9","10","false","true","15","5","25","0","10","2.5","808","10"
"9","10","false","true","15","5","25","0","10","2.5","809","10"
"10","10","false","true","15","5","25","0","10","2.5","702","10"
"9","10","false","true","15","5","25","0","10","2.5","810","10"
"10","10","false","true","15","5","25","0","10","2.5","703","10"
"9","10","false","true","15","5","25","0","10","2.5","811","10"
"9","10","false","true","15","5","25","0","10","2.5","812","10"
"9","10","false","true","15","5","25","0","10","2.5","813","10"
"10","10","false","true","15","5","25","0","10","2.5","704","10"
"9","10","false","true","15","5","25","0","10","2.5","814","10"
"9","10","false","true","15","5","25","0","10","2.5","815","10"
"10","10","false","true","15","5","25","0","10","2.5","705","10"
"9","10","false","true","15","5","25","0","10","2.5","816","10"
"10","10","false","true","15","5","25","0","10","2.5","706","10"
"9","10","false","true","15","5","25","0","10","2.5","817","10"
"10","10","false","true","15","5","25","0","10","2.5","707","10"
"9","10","false","true","15","5","25","0","10","2.5","818","10"
"10","10","false","true","15","5","25","0","10","2.5","708","10"
"9","10","false","true","15","5","25","0","10","2.5","819","10"
"10","10","false","true","15","5","25","0","10","2.5","709","10"
"9","10","false","true","15","5","25","0","10","2.5","820","10"
"10","10","false","true","15","5","25","0","10","2.5","710","10"
"9","10","false","true","15","5","25","0","10","2.5","821","10"
"10","10","false","true","15","5","25","0","10","2.5","711","10"
"9","10","false","true","15","5","25","0","10","2.5","822","10"
"9","10","false","true","15","5","25","0","10","2.5","823","10"
"10","10","false","true","15","5","25","0","10","2.5","712","10"
"9","10","false","true","15","5","25","0","10","2.5","824","10"
"10","10","false","true","15","5","25","0","10","2.5","713","10"
"9","10","false","true","15","5","25","0","10","2.5","825","10"
"10","10","false","true","15","5","25","0","10","2.5","714","10"
"9","10","false","true","15","5","25","0","10","2.5","826","10"
"10","10","false","true","15","5","25","0","10","2.5","715","10"
"9","10","false","true","15","5","25","0","10","2.5","827","10"
"10","10","false","true","15","5","25","0","10","2.5","716","10"
"9","10","false","true","15","5","25","0","10","2.5","828","10"
"10","10","false","true","15","5","25","0","10","2.5","717","10"
"9","10","false","true","15","5","25","0","10","2.5","829","10"
"10","10","false","true","15","5","25","0","10","2.5","718","10"
"9","10","false","true","15","5","25","0","10","2.5","830","10"
"10","10","false","true","15","5","25","0","10","2.5","719","10"
"9","10","false","true","15","5","25","0","10","2.5","831","10"
"10","10","false","true","15","5","25","0","10","2.5","720","10"
"10","10","false","true","15","5","25","0","10","2.5","721","10"
"9","10","false","true","15","5","25","0","10","2.5","832","10"
"10","10","false","true","15","5","25","0","10","2.5","722","10"
"9","10","false","true","15","5","25","0","10","2.5","833","10"
"10","10","false","true","15","5","25","0","10","2.5","723","9"
"9","10","false","true","15","5","25","0","10","2.5","834","10"
"10","10","false","true","15","5","25","0","10","2.5","724","9"
"9","10","false","true","15","5","25","0","10","2.5","835","10"
"10","10","false","true","15","5","25","0","10","2.5","725","9"
"9","10","false","true","15","5","25","0","10","2.5","836","10"
"10","10","false","true","15","5","25","0","10","2.5","726","9"
"9","10","false","true","15","5","25","0","10","2.5","837","10"
"10","10","false","true","15","5","25","0","10","2.5","727","9"
"9","10","false","true","15","5","25","0","10","2.5","838","10"
"10","10","false","true","15","5","25","0","10","2.5","728","9"
"10","10","false","true","15","5","25","0","10","2.5","729","9"
"9","10","false","true","15","5","25","0","10","2.5","839","10"
"10","10","false","true","15","5","25","0","10","2.5","730","9"
"9","10","false","true","15","5","25","0","10","2.5","840","10"
"10","10","false","true","15","5","25","0","10","2.5","731","9"
"9","10","false","true","15","5","25","0","10","2.5","841","10"
"9","10","false","true","15","5","25","0","10","2.5","842","10"
"10","10","false","true","15","5","25","0","10","2.5","732","9"
"9","10","false","true","15","5","25","0","10","2.5","843","10"
"10","10","false","true","15","5","25","0","10","2.5","733","9"
"9","10","false","true","15","5","25","0","10","2.5","844","10"
"10","10","false","true","15","5","25","0","10","2.5","734","9"
"9","10","false","true","15","5","25","0","10","2.5","845","10"
"10","10","false","true","15","5","25","0","10","2.5","735","9"
"9","10","false","true","15","5","25","0","10","2.5","846","10"
"10","10","false","true","15","5","25","0","10","2.5","736","9"
"9","10","false","true","15","5","25","0","10","2.5","847","10"
"10","10","false","true","15","5","25","0","10","2.5","737","9"
"9","10","false","true","15","5","25","0","10","2.5","848","10"
"10","10","false","true","15","5","25","0","10","2.5","738","9"
"9","10","false","true","15","5","25","0","10","2.5","849","10"
"10","10","false","true","15","5","25","0","10","2.5","739","9"
"9","10","false","true","15","5","25","0","10","2.5","850","10"
