"BehaviorSpace results (NetLogo 6.3.0)"
"Modelo Base.nlogo"
"Traps 2"
"10/31/2022 17:57:23:163 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-24","24","-24","24"
"[run number]","green_food","num_experts","num_basics","shelters","traps","yellow_food","[step]","count turtles","count basics","count experts"
"3","2","15","25","5","2","2.5","910","0","0","0"
"5","2","15","25","5","2","2.5","452","0","0","0"
"2","2","15","25","5","2","2.5","606","2","0","2"
"3","2","15","25","5","2","2.5","911","0","0","0"
"4","2","15","25","5","2","2.5","837","0","0","0"
"3","2","15","25","5","2","2.5","912","0","0","0"
"2","2","15","25","5","2","2.5","607","2","0","2"
"4","2","15","25","5","2","2.5","838","0","0","0"
"5","2","15","25","5","2","2.5","453","0","0","0"
"3","2","15","25","5","2","2.5","913","0","0","0"
"2","2","15","25","5","2","2.5","608","2","0","2"
"3","2","15","25","5","2","2.5","914","0","0","0"
"5","2","15","25","5","2","2.5","454","0","0","0"
"4","2","15","25","5","2","2.5","839","0","0","0"
"2","2","15","25","5","2","2.5","609","2","0","2"
"4","2","15","25","5","2","2.5","840","0","0","0"
"5","2","15","25","5","2","2.5","455","0","0","0"
"3","2","15","25","5","2","2.5","915","0","0","0"
"2","2","15","25","5","2","2.5","610","2","0","2"
"5","2","15","25","5","2","2.5","456","0","0","0"
"4","2","15","25","5","2","2.5","841","0","0","0"
"3","2","15","25","5","2","2.5","916","0","0","0"
"5","2","15","25","5","2","2.5","457","0","0","0"
"4","2","15","25","5","2","2.5","842","0","0","0"
"5","2","15","25","5","2","2.5","458","0","0","0"
"3","2","15","25","5","2","2.5","917","0","0","0"
"4","2","15","25","5","2","2.5","843","0","0","0"
"2","2","15","25","5","2","2.5","611","2","0","2"
"4","2","15","25","5","2","2.5","844","0","0","0"
"3","2","15","25","5","2","2.5","918","0","0","0"
"5","2","15","25","5","2","2.5","459","0","0","0"
"4","2","15","25","5","2","2.5","845","0","0","0"
"5","2","15","25","5","2","2.5","460","0","0","0"
"3","2","15","25","5","2","2.5","919","0","0","0"
"2","2","15","25","5","2","2.5","612","2","0","2"
"4","2","15","25","5","2","2.5","846","0","0","0"
"5","2","15","25","5","2","2.5","461","0","0","0"
"3","2","15","25","5","2","2.5","920","0","0","0"
"2","2","15","25","5","2","2.5","613","2","0","2"
"5","2","15","25","5","2","2.5","462","0","0","0"
"4","2","15","25","5","2","2.5","847","0","0","0"
"3","2","15","25","5","2","2.5","921","0","0","0"
"5","2","15","25","5","2","2.5","463","0","0","0"
"2","2","15","25","5","2","2.5","614","2","0","2"
"4","2","15","25","5","2","2.5","848","0","0","0"
"5","2","15","25","5","2","2.5","464","0","0","0"
"3","2","15","25","5","2","2.5","922","0","0","0"
"2","2","15","25","5","2","2.5","615","2","0","2"
"3","2","15","25","5","2","2.5","923","0","0","0"
"5","2","15","25","5","2","2.5","465","0","0","0"
"4","2","15","25","5","2","2.5","849","0","0","0"
"3","2","15","25","5","2","2.5","924","0","0","0"
"2","2","15","25","5","2","2.5","616","2","0","2"
"4","2","15","25","5","2","2.5","850","0","0","0"
"5","2","15","25","5","2","2.5","466","0","0","0"
"3","2","15","25","5","2","2.5","925","0","0","0"
"2","2","15","25","5","2","2.5","617","2","0","2"
"3","2","15","25","5","2","2.5","926","0","0","0"
"5","2","15","25","5","2","2.5","467","0","0","0"
"4","2","15","25","5","2","2.5","851","0","0","0"
"2","2","15","25","5","2","2.5","618","2","0","2"
"5","2","15","25","5","2","2.5","468","0","0","0"
"3","2","15","25","5","2","2.5","927","0","0","0"
"2","2","15","25","5","2","2.5","619","2","0","2"
"3","2","15","25","5","2","2.5","928","0","0","0"
"4","2","15","25","5","2","2.5","852","0","0","0"
"5","2","15","25","5","2","2.5","469","0","0","0"
"4","2","15","25","5","2","2.5","853","0","0","0"
"2","2","15","25","5","2","2.5","620","2","0","2"
"3","2","15","25","5","2","2.5","929","0","0","0"
"5","2","15","25","5","2","2.5","470","0","0","0"
"4","2","15","25","5","2","2.5","854","0","0","0"
"3","2","15","25","5","2","2.5","930","0","0","0"
"2","2","15","25","5","2","2.5","621","2","0","2"
"5","2","15","25","5","2","2.5","471","0","0","0"
"3","2","15","25","5","2","2.5","931","0","0","0"
"2","2","15","25","5","2","2.5","622","2","0","2"
"5","2","15","25","5","2","2.5","472","0","0","0"
"4","2","15","25","5","2","2.5","855","0","0","0"
"3","2","15","25","5","2","2.5","932","0","0","0"
"5","2","15","25","5","2","2.5","473","0","0","0"
"2","2","15","25","5","2","2.5","623","2","0","2"
"4","2","15","25","5","2","2.5","856","0","0","0"
"3","2","15","25","5","2","2.5","933","0","0","0"
"5","2","15","25","5","2","2.5","474","0","0","0"
"2","2","15","25","5","2","2.5","624","2","0","2"
"4","2","15","25","5","2","2.5","857","0","0","0"
"5","2","15","25","5","2","2.5","475","0","0","0"
"3","2","15","25","5","2","2.5","934","0","0","0"
"4","2","15","25","5","2","2.5","858","0","0","0"
"2","2","15","25","5","2","2.5","625","2","0","2"
"5","2","15","25","5","2","2.5","476","0","0","0"
"4","2","15","25","5","2","2.5","859","0","0","0"
"5","2","15","25","5","2","2.5","477","0","0","0"
"3","2","15","25","5","2","2.5","935","0","0","0"
"4","2","15","25","5","2","2.5","860","0","0","0"
"2","2","15","25","5","2","2.5","626","2","0","2"
"3","2","15","25","5","2","2.5","936","0","0","0"
"5","2","15","25","5","2","2.5","478","0","0","0"
"4","2","15","25","5","2","2.5","861","0","0","0"
"2","2","15","25","5","2","2.5","627","2","0","2"
"5","2","15","25","5","2","2.5","479","0","0","0"
"3","2","15","25","5","2","2.5","937","0","0","0"
"4","2","15","25","5","2","2.5","862","0","0","0"
"5","2","15","25","5","2","2.5","480","0","0","0"
"3","2","15","25","5","2","2.5","938","0","0","0"
"2","2","15","25","5","2","2.5","628","2","0","2"
"4","2","15","25","5","2","2.5","863","0","0","0"
"3","2","15","25","5","2","2.5","939","0","0","0"
"5","2","15","25","5","2","2.5","481","0","0","0"
"2","2","15","25","5","2","2.5","629","2","0","2"
"3","2","15","25","5","2","2.5","940","0","0","0"
"4","2","15","25","5","2","2.5","864","0","0","0"
"5","2","15","25","5","2","2.5","482","0","0","0"
"3","2","15","25","5","2","2.5","941","0","0","0"
"2","2","15","25","5","2","2.5","630","2","0","2"
"4","2","15","25","5","2","2.5","865","0","0","0"
"3","2","15","25","5","2","2.5","942","0","0","0"
"2","2","15","25","5","2","2.5","631","2","0","2"
"4","2","15","25","5","2","2.5","866","0","0","0"
"5","2","15","25","5","2","2.5","483","0","0","0"
"3","2","15","25","5","2","2.5","943","0","0","0"
"4","2","15","25","5","2","2.5","867","0","0","0"
"2","2","15","25","5","2","2.5","632","2","0","2"
"3","2","15","25","5","2","2.5","944","0","0","0"
"5","2","15","25","5","2","2.5","484","0","0","0"
"4","2","15","25","5","2","2.5","868","0","0","0"
"3","2","15","25","5","2","2.5","945","0","0","0"
"2","2","15","25","5","2","2.5","633","2","0","2"
"5","2","15","25","5","2","2.5","485","0","0","0"
"3","2","15","25","5","2","2.5","946","0","0","0"
"4","2","15","25","5","2","2.5","869","0","0","0"
"5","2","15","25","5","2","2.5","486","0","0","0"
"2","2","15","25","5","2","2.5","634","2","0","2"
"4","2","15","25","5","2","2.5","870","0","0","0"
"3","2","15","25","5","2","2.5","947","0","0","0"
"4","2","15","25","5","2","2.5","871","0","0","0"
"5","2","15","25","5","2","2.5","487","0","0","0"
"3","2","15","25","5","2","2.5","948","0","0","0"
"2","2","15","25","5","2","2.5","635","2","0","2"
"4","2","15","25","5","2","2.5","872","0","0","0"
"2","2","15","25","5","2","2.5","636","2","0","2"
"4","2","15","25","5","2","2.5","873","0","0","0"
"5","2","15","25","5","2","2.5","488","0","0","0"
"3","2","15","25","5","2","2.5","949","0","0","0"
"4","2","15","25","5","2","2.5","874","0","0","0"
"2","2","15","25","5","2","2.5","637","2","0","2"
"3","2","15","25","5","2","2.5","950","0","0","0"
"5","2","15","25","5","2","2.5","489","0","0","0"
"4","2","15","25","5","2","2.5","875","0","0","0"
"3","2","15","25","5","2","2.5","951","0","0","0"
"2","2","15","25","5","2","2.5","638","2","0","2"
"4","2","15","25","5","2","2.5","876","0","0","0"
"5","2","15","25","5","2","2.5","490","0","0","0"
"3","2","15","25","5","2","2.5","952","0","0","0"
"4","2","15","25","5","2","2.5","877","0","0","0"
"5","2","15","25","5","2","2.5","491","0","0","0"
"3","2","15","25","5","2","2.5","953","0","0","0"
"4","2","15","25","5","2","2.5","878","0","0","0"
"2","2","15","25","5","2","2.5","639","2","0","2"
"5","2","15","25","5","2","2.5","492","0","0","0"
"4","2","15","25","5","2","2.5","879","0","0","0"
"3","2","15","25","5","2","2.5","954","0","0","0"
"5","2","15","25","5","2","2.5","493","0","0","0"
"2","2","15","25","5","2","2.5","640","2","0","2"
"3","2","15","25","5","2","2.5","955","0","0","0"
"4","2","15","25","5","2","2.5","880","0","0","0"
"5","2","15","25","5","2","2.5","494","0","0","0"
"3","2","15","25","5","2","2.5","956","0","0","0"
"2","2","15","25","5","2","2.5","641","2","0","2"
"4","2","15","25","5","2","2.5","881","0","0","0"
"3","2","15","25","5","2","2.5","957","0","0","0"
"5","2","15","25","5","2","2.5","495","0","0","0"
"2","2","15","25","5","2","2.5","642","2","0","2"
"3","2","15","25","5","2","2.5","958","0","0","0"
"4","2","15","25","5","2","2.5","882","0","0","0"
"5","2","15","25","5","2","2.5","496","0","0","0"
"2","2","15","25","5","2","2.5","643","2","0","2"
"4","2","15","25","5","2","2.5","883","0","0","0"
"3","2","15","25","5","2","2.5","959","0","0","0"
"5","2","15","25","5","2","2.5","497","0","0","0"
"2","2","15","25","5","2","2.5","644","2","0","2"
"4","2","15","25","5","2","2.5","884","0","0","0"
"3","2","15","25","5","2","2.5","960","0","0","0"
"5","2","15","25","5","2","2.5","498","0","0","0"
"4","2","15","25","5","2","2.5","885","0","0","0"
"2","2","15","25","5","2","2.5","645","2","0","2"
"3","2","15","25","5","2","2.5","961","0","0","0"
"4","2","15","25","5","2","2.5","886","0","0","0"
"5","2","15","25","5","2","2.5","499","0","0","0"
"3","2","15","25","5","2","2.5","962","0","0","0"
"2","2","15","25","5","2","2.5","646","2","0","2"
"4","2","15","25","5","2","2.5","887","0","0","0"
"3","2","15","25","5","2","2.5","963","0","0","0"
"5","2","15","25","5","2","2.5","500","0","0","0"
"4","2","15","25","5","2","2.5","888","0","0","0"
"2","2","15","25","5","2","2.5","647","2","0","2"
"3","2","15","25","5","2","2.5","964","0","0","0"
"5","2","15","25","5","2","2.5","501","0","0","0"
"3","2","15","25","5","2","2.5","965","0","0","0"
"2","2","15","25","5","2","2.5","648","2","0","2"
"4","2","15","25","5","2","2.5","889","0","0","0"
"3","2","15","25","5","2","2.5","966","0","0","0"
"5","2","15","25","5","2","2.5","502","0","0","0"
"3","2","15","25","5","2","2.5","967","0","0","0"
"2","2","15","25","5","2","2.5","649","2","0","2"
"5","2","15","25","5","2","2.5","503","0","0","0"
"4","2","15","25","5","2","2.5","890","0","0","0"
"3","2","15","25","5","2","2.5","968","0","0","0"
"5","2","15","25","5","2","2.5","504","0","0","0"
"2","2","15","25","5","2","2.5","650","2","0","2"
"4","2","15","25","5","2","2.5","891","0","0","0"
"3","2","15","25","5","2","2.5","969","0","0","0"
"4","2","15","25","5","2","2.5","892","0","0","0"
"5","2","15","25","5","2","2.5","505","0","0","0"
"2","2","15","25","5","2","2.5","651","2","0","2"
"3","2","15","25","5","2","2.5","970","0","0","0"
"5","2","15","25","5","2","2.5","506","0","0","0"
"4","2","15","25","5","2","2.5","893","0","0","0"
"3","2","15","25","5","2","2.5","971","0","0","0"
"2","2","15","25","5","2","2.5","652","2","0","2"
"3","2","15","25","5","2","2.5","972","0","0","0"
"4","2","15","25","5","2","2.5","894","0","0","0"
"2","2","15","25","5","2","2.5","653","2","0","2"
"5","2","15","25","5","2","2.5","507","0","0","0"
"3","2","15","25","5","2","2.5","973","0","0","0"
"2","2","15","25","5","2","2.5","654","2","0","2"
"5","2","15","25","5","2","2.5","508","0","0","0"
"4","2","15","25","5","2","2.5","895","0","0","0"
"3","2","15","25","5","2","2.5","974","0","0","0"
"2","2","15","25","5","2","2.5","655","2","0","2"
"5","2","15","25","5","2","2.5","509","0","0","0"
"4","2","15","25","5","2","2.5","896","0","0","0"
"3","2","15","25","5","2","2.5","975","0","0","0"
"5","2","15","25","5","2","2.5","510","0","0","0"
"3","2","15","25","5","2","2.5","976","0","0","0"
"3","2","15","25","5","2","2.5","977","0","0","0"
"4","2","15","25","5","2","2.5","897","0","0","0"
"2","2","15","25","5","2","2.5","656","2","0","2"
"5","2","15","25","5","2","2.5","511","0","0","0"
"4","2","15","25","5","2","2.5","898","0","0","0"
"2","2","15","25","5","2","2.5","657","2","0","2"
"4","2","15","25","5","2","2.5","899","0","0","0"
"3","2","15","25","5","2","2.5","978","0","0","0"
"5","2","15","25","5","2","2.5","512","0","0","0"
"2","2","15","25","5","2","2.5","658","2","0","2"
"5","2","15","25","5","2","2.5","513","0","0","0"
"4","2","15","25","5","2","2.5","900","0","0","0"
"3","2","15","25","5","2","2.5","979","0","0","0"
"4","2","15","25","5","2","2.5","901","0","0","0"
"2","2","15","25","5","2","2.5","659","2","0","2"
"5","2","15","25","5","2","2.5","514","0","0","0"
"3","2","15","25","5","2","2.5","980","0","0","0"
"4","2","15","25","5","2","2.5","902","0","0","0"
"5","2","15","25","5","2","2.5","515","0","0","0"
"2","2","15","25","5","2","2.5","660","2","0","2"
"5","2","15","25","5","2","2.5","516","0","0","0"
"3","2","15","25","5","2","2.5","981","0","0","0"
"4","2","15","25","5","2","2.5","903","0","0","0"
"5","2","15","25","5","2","2.5","517","0","0","0"
"3","2","15","25","5","2","2.5","982","0","0","0"
"2","2","15","25","5","2","2.5","661","2","0","2"
"3","2","15","25","5","2","2.5","983","0","0","0"
"5","2","15","25","5","2","2.5","518","0","0","0"
"4","2","15","25","5","2","2.5","904","0","0","0"
"3","2","15","25","5","2","2.5","984","0","0","0"
"2","2","15","25","5","2","2.5","662","2","0","2"
"4","2","15","25","5","2","2.5","905","0","0","0"
"5","2","15","25","5","2","2.5","519","0","0","0"
"3","2","15","25","5","2","2.5","985","0","0","0"
"5","2","15","25","5","2","2.5","520","0","0","0"
"2","2","15","25","5","2","2.5","663","2","0","2"
"4","2","15","25","5","2","2.5","906","0","0","0"
"3","2","15","25","5","2","2.5","986","0","0","0"
"5","2","15","25","5","2","2.5","521","0","0","0"
"3","2","15","25","5","2","2.5","987","0","0","0"
"5","2","15","25","5","2","2.5","522","0","0","0"
"4","2","15","25","5","2","2.5","907","0","0","0"
"3","2","15","25","5","2","2.5","988","0","0","0"
"2","2","15","25","5","2","2.5","664","2","0","2"
"4","2","15","25","5","2","2.5","908","0","0","0"
"5","2","15","25","5","2","2.5","523","0","0","0"
"4","2","15","25","5","2","2.5","909","0","0","0"
"5","2","15","25","5","2","2.5","524","0","0","0"
"3","2","15","25","5","2","2.5","989","0","0","0"
"2","2","15","25","5","2","2.5","665","2","0","2"
"3","2","15","25","5","2","2.5","990","0","0","0"
"5","2","15","25","5","2","2.5","525","0","0","0"
"4","2","15","25","5","2","2.5","910","0","0","0"
"2","2","15","25","5","2","2.5","666","2","0","2"
"3","2","15","25","5","2","2.5","991","0","0","0"
"4","2","15","25","5","2","2.5","911","0","0","0"
"2","2","15","25","5","2","2.5","667","2","0","2"
"3","2","15","25","5","2","2.5","992","0","0","0"
"5","2","15","25","5","2","2.5","526","0","0","0"
"4","2","15","25","5","2","2.5","912","0","0","0"
"5","2","15","25","5","2","2.5","527","0","0","0"
"4","2","15","25","5","2","2.5","913","0","0","0"
"3","2","15","25","5","2","2.5","993","0","0","0"
"2","2","15","25","5","2","2.5","668","2","0","2"
"5","2","15","25","5","2","2.5","528","0","0","0"
"4","2","15","25","5","2","2.5","914","0","0","0"
"3","2","15","25","5","2","2.5","994","0","0","0"
"5","2","15","25","5","2","2.5","529","0","0","0"
"2","2","15","25","5","2","2.5","669","2","0","2"
"3","2","15","25","5","2","2.5","995","0","0","0"
"4","2","15","25","5","2","2.5","915","0","0","0"
"5","2","15","25","5","2","2.5","530","0","0","0"
"2","2","15","25","5","2","2.5","670","2","0","2"
"4","2","15","25","5","2","2.5","916","0","0","0"
"3","2","15","25","5","2","2.5","996","0","0","0"
"5","2","15","25","5","2","2.5","531","0","0","0"
"4","2","15","25","5","2","2.5","917","0","0","0"
"3","2","15","25","5","2","2.5","997","0","0","0"
"2","2","15","25","5","2","2.5","671","2","0","2"
"5","2","15","25","5","2","2.5","532","0","0","0"
"2","2","15","25","5","2","2.5","672","2","0","2"
"5","2","15","25","5","2","2.5","533","0","0","0"
"4","2","15","25","5","2","2.5","918","0","0","0"
"3","2","15","25","5","2","2.5","998","0","0","0"
"5","2","15","25","5","2","2.5","534","0","0","0"
"2","2","15","25","5","2","2.5","673","2","0","2"
"4","2","15","25","5","2","2.5","919","0","0","0"
"3","2","15","25","5","2","2.5","999","0","0","0"
"5","2","15","25","5","2","2.5","535","0","0","0"
"2","2","15","25","5","2","2.5","674","2","0","2"
"4","2","15","25","5","2","2.5","920","0","0","0"
"5","2","15","25","5","2","2.5","536","0","0","0"
"2","2","15","25","5","2","2.5","675","2","0","2"
"4","2","15","25","5","2","2.5","921","0","0","0"
"5","2","15","25","5","2","2.5","537","0","0","0"
"4","2","15","25","5","2","2.5","922","0","0","0"
"2","2","15","25","5","2","2.5","676","2","0","2"
"5","2","15","25","5","2","2.5","538","0","0","0"
"4","2","15","25","5","2","2.5","923","0","0","0"
"5","2","15","25","5","2","2.5","539","0","0","0"
"2","2","15","25","5","2","2.5","677","2","0","2"
"5","2","15","25","5","2","2.5","540","0","0","0"
"4","2","15","25","5","2","2.5","924","0","0","0"
"2","2","15","25","5","2","2.5","678","2","0","2"
"5","2","15","25","5","2","2.5","541","0","0","0"
"2","2","15","25","5","2","2.5","679","2","0","2"
"4","2","15","25","5","2","2.5","925","0","0","0"
"5","2","15","25","5","2","2.5","542","0","0","0"
"4","2","15","25","5","2","2.5","926","0","0","0"
"2","2","15","25","5","2","2.5","680","2","0","2"
"5","2","15","25","5","2","2.5","543","0","0","0"
"2","2","15","25","5","2","2.5","681","2","0","2"
"4","2","15","25","5","2","2.5","927","0","0","0"
"2","2","15","25","5","2","2.5","682","2","0","2"
"5","2","15","25","5","2","2.5","544","0","0","0"
